playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,Debut_Year,Final_Year,retroID,bbrefID
nottedo01,1936,1,23,USA,MA,West Newton,2007,10,4,USA,TX,Cypress,Don,Nottebart,Donald Edward,190,73,R,R,1960,1969,nottd101,nottedo01
blemkra01,1937,8,9,USA,IN,Huntingburg,1994,2,15,USA,IN,Evansville,Ray,Blemker,Raymond,190,71,R,L,1960,1960,blemr101,blemkra01
heistal01,1927,10,5,USA,NY,Brooklyn,2006,10,2,USA,OK,Tahlequah,Al,Heist,Alfred Michael,185,74,R,R,1960,1962,heisa101,heistal01
jonessh02,1935,2,10,USA,NC,Winton,2007,2,21,USA,KS,Kansas City,Sherman,Jones,Sherman Jarvis,205,76,L,R,1960,1962,jones102,jonessh02
gotayju01,1939,6,9,P.R.,,Fajardo,2008,7,4,P.R.,,Ponce,Julio,Gotay,Julio Enrique,180,72,R,R,1960,1969,gotaj101,gotayju01
staffbi01,1938,8,13,USA,NY,Catskill,2001,9,19,USA,MI,Wayne,Bill,Stafford,William Charles,188,73,R,R,1960,1967,stafb101,staffbi01
coughma01,1934,9,11,USA,CA,Hollywood,2016,11,8,USA,WA,Vancouver,Marlan,Coughtry,James Marlan,170,73,L,R,1960,1962,cougm101,coughma01
sadowte01,1936,4,1,USA,PA,Pittsburgh,1993,7,18,USA,PA,Pittsburgh,Ted,Sadowski,Theodore,190,73,R,R,1960,1962,sadot101,sadowte01
daviswi02,1940,4,15,USA,AR,Mineral Springs,2010,3,9,USA,CA,Burbank,Willie,Davis,William Henry,180,74,L,L,1960,1979,daviw102,daviswi02
smithch04,1937,9,15,USA,SC,Charleston,1994,11,29,USA,NV,Reno,Charley,Smith,Charles William,170,73,R,R,1960,1969,smitc105,smithch04
jacobja01,1937,6,9,USA,OH,Youngstown,2010,7,26,USA,FL,Palmetto,Jake,Jacobs,Lamar Gary,175,72,R,R,1960,1961,jacoj101,jacobja01
sadowbo01,1937,1,15,USA,MO,St. Louis,2017,1,6,USA,MO,St. Louis,Bob,Sadowski,Robert Frank,175,72,L,R,1960,1963,sadob101,sadowbo01
mcauldi01,1939,11,29,USA,CT,Hartford,2016,5,13,USA,CT,Farmington,Dick,McAuliffe,Richard John,176,71,L,R,1960,1975,mcaud101,mcauldi01
alvarro01,1938,4,18,Cuba,Pinar del Rio,Pinar del Rio,2012,11,30,USA,FL,Hialeah,Rogelio,Alvarez,Rogelio,183,71,R,R,1960,1962,alvar101,alvarro01
johnsst01,1937,2,12,USA,TX,Dallas,2012,4,17,USA,CA,San Francisco,Stan,Johnson,Stanley Lucius,180,70,L,L,1960,1961,johns102,johnsst01
johnsde01,1938,7,17,USA,CA,San Diego,1992,4,23,USA,CA,Poway,Deron,Johnson,Deron Roger,200,74,R,R,1960,1976,johnd103,johnsde01
barondi01,1932,10,13,USA,CA,San Jose,2015,4,23,USA,CA,Hollister,Dick,Barone,Richard Anthony,165,69,R,R,1960,1960,barod101,barondi01
bertedi01,1935,11,21,USA,IL,Oak Park,1999,12,20,USA,CA,Mission Viejo,Dick,Bertell,Richard George,200,72,R,R,1960,1967,bertd101,bertedi01
mckniji01,1936,6,1,USA,AR,Bee Branch,1994,2,24,USA,AR,Van Buren County,Jim,McKnight,James Arthur,185,73,R,R,1960,1962,mcknj101,mckniji01
gondeje01,1936,1,20,USA,AR,Monticello,2004,11,14,USA,CA,Oakland,Jesse,Gonder,Jesse Lemar,180,70,L,R,1960,1967,gondj101,gondeje01
maesthe01,1935,4,19,Cuba,La Habana,La Habana,2014,2,21,USA,FL,Miami,Hector,Maestri,Hector Anibal,170,70,R,R,1960,1961,maesh101,maesthe01
alouma01,1938,12,22,D.R.,San Cristobal,Bajos de Haina,2011,11,3,D.R.,Distrito Nacional,Santo Domingo,Matty,Alou,Mateo Rojas,160,69,L,L,1960,1974,aloum101,alouma01
earlear01,1933,6,4,USA,MI,Lincoln Park,1999,9,29,USA,MI,Flint,Arnold,Earley,Arnold Carl,195,73,L,L,1960,1967,earla101,earlear01
halleto01,1937,6,23,USA,IL,Lockport,2004,11,26,USA,CA,Los Angeles,Tom,Haller,Thomas Frank,195,76,L,R,1961,1972,hallt102,halleto01
hillech01,1934,10,1,USA,IL,Johnsburg,2004,10,20,USA,FL,St. Pete Beach,Chuck,Hiller,Charles Joseph,170,71,L,R,1961,1968,hillc101,hillech01
zimmeje01,1934,9,21,USA,NE,Omaha,1998,9,9,USA,OR,Neskowin,Jerry,Zimmerman,Gerald Robert,185,74,R,R,1961,1968,zimmj101,zimmeje01
henryro01,1936,8,7,USA,PA,Chester,2016,5,14,USA,CO,Denver,Ron,Henry,Ronald Baxter,180,73,R,R,1961,1964,henrr101,henryro01
colemch01,1935,8,25,USA,FL,Orlando,2016,8,15,USA,SC,Orangeburg,Choo-Choo,Coleman,Clarence,165,69,L,R,1961,1966,colec105,colemch01
huntke02,1938,12,14,USA,UT,Ogden,2008,1,27,USA,UT,Morgan,Ken,Hunt,Kenneth Raymond,200,76,R,R,1961,1961,huntk101,huntke02
mortobu01,1931,12,13,USA,DC,Washington,2006,1,14,USA,WA,Seattle,Bubba,Morton,Wycliffe Nathaniel,175,70,R,R,1961,1969,mortb101,mortobu01
hamilst01,1934,11,30,USA,KY,Columbia,1997,12,2,USA,KY,Morehead,Steve,Hamilton,Steven Absher,190,78,L,L,1961,1972,hamis101,hamilst01
bruckfr01,1938,5,27,USA,MN,New Ulm,2007,10,14,USA,FL,Naples,Fred,Bruckbauer,Frederick John,185,73,R,R,1961,1961,brucf101,bruckfr01
hintoch01,1934,5,3,USA,NC,Rocky Mount,2013,1,27,USA,DC,Washington,Chuck,Hinton,Charles Edward,180,73,R,R,1961,1971,hintc101,hintoch01
renifha01,1938,7,2,USA,OH,Warren,2004,9,7,USA,CA,Ontario,Hal,Reniff,Harold Eugene,215,72,R,R,1961,1967,renih101,renifha01
cuetobe01,1937,8,14,Cuba,Pinar del Rio,San Luis,2011,10,25,USA,NC,Charlotte,Bert,Cueto,Dagoberto,170,76,R,R,1961,1961,cuetd101,cuetobe01
gladdfr01,1936,6,28,USA,MI,Flat Rock,2015,5,21,USA,SC,Columbia,Fred,Gladding,Fred Earl,220,73,L,R,1961,1973,gladf102,gladdfr01
stillro01,1939,12,3,USA,CA,Los Angeles,2016,1,25,USA,CA,Poway,Ron,Stillwell,Ronald Roy,165,71,R,R,1961,1962,stilr101,stillro01
jonesma01,1938,11,6,USA,GA,Atlanta,2004,6,8,USA,GA,Atlanta,Mack,Jones,Mack F.,180,73,L,R,1961,1971,jonem102,jonesma01
orsinjo01,1938,4,22,USA,NJ,Teaneck,2016,11,1,USA,FL,Sunny Isles Beach,John,Orsino,John Joseph,215,75,R,R,1961,1967,orsij101,orsinjo01
willige01,1939,10,23,USA,MI,Detroit,2009,5,14,USA,MI,Detroit,George,Williams,George,165,71,R,R,1961,1964,willg101,willige01
montema01,1935,10,16,Cuba,,Caibarien,2000,1,19,Cuba,La Habana,La Habana,Manny,Montejo,Manuel,150,71,R,R,1961,1961,montm101,montema01
mackego01,1937,7,9,USA,FL,St. Petersburg,2014,8,12,USA,FL,St. Petersburg,Gordon,MacKenzie,Henry Gordon,175,71,R,R,1961,1961,mackg101,mackego01
treshto01,1938,9,20,USA,MI,Detroit,2008,10,14,USA,FL,Venice,Tom,Tresh,Thomas Michael,180,73,B,R,1961,1969,trest101,treshto01
hershmi01,1939,10,9,USA,OH,Massillon,2012,7,1,USA,OH,Massillon,Mike,Hershberger,Norman Michael,175,70,R,R,1961,1971,hersm101,hershmi01
brinked01,1941,12,8,USA,OH,Cincinnati,2008,9,30,USA,OH,Cincinnati,Ed,Brinkman,Edwin Albert,170,72,R,R,1961,1975,brine101,brinked01
kopliho01,1938,5,4,USA,WI,Oshkosh,2012,1,2,USA,WI,Oshkosh,Howie,Koplitz,Howard Dean,190,70,R,R,1961,1966,koplh101,kopliho01
wyattjo02,1935,4,19,USA,IL,Chicago,1998,4,6,USA,NE,Omaha,John,Wyatt,John,200,71,R,R,1961,1969,wyatj102,wyattjo02
shoemch01,1939,8,10,USA,CA,Los Angeles,1990,5,31,USA,PA,Mount Penn,Charlie,Shoemaker,Charles Landis,155,70,L,R,1961,1964,shoec101,shoemch01
chancde01,1941,6,1,USA,OH,Wooster,2015,10,11,USA,OH,Wooster,Dean,Chance,Wilmer Dean,200,75,R,R,1961,1971,chand102,chancde01
lehewji01,1937,8,19,USA,MD,Baltimore,2016,12,23,USA,MD,Grantsville,Jim,Lehew,James Anthony,185,72,R,R,1961,1962,lehej101,lehewji01
fregoji01,1942,4,4,USA,CA,San Francisco,2014,2,14,USA,FL,Miami,Jim,Fregosi,James Louis,190,73,R,R,1961,1978,fregj101,fregoji01
briceal01,1937,10,1,USA,NY,New York,2016,7,30,USA,FL,Bradenton,Alan,Brice,Alan Healey,215,77,R,R,1961,1961,brica101,briceal01
clenddo01,1935,7,15,USA,MO,Neosho,2005,9,17,USA,SD,Sioux Falls,Donn,Clendenon,Donn Alvin,209,76,R,R,1961,1972,clend101,clenddo01
kirkbi01,1934,7,19,USA,PA,Coatesville,2009,10,26,USA,PA,Lititz,Bill,Kirk,William Partlemore,165,72,L,L,1961,1961,kirkb101,kirkbi01
gerarda01,1936,8,6,USA,NY,New York,2001,10,10,USA,PA,Newtown,Dave,Gerard,David Frederick,205,74,R,R,1962,1962,gerad101,gerarda01
gossho01,1934,11,1,USA,OK,Wewoka,1996,7,31,USA,NV,Reno,Howie,Goss,Howard Wayne,204,76,R,R,1962,1963,gossh101,gossho01
radatdi01,1937,4,2,USA,MI,Detroit,2005,3,16,USA,MA,Easton,Dick,Radatz,Richard Raymond,230,78,R,R,1962,1969,radad101,radatdi01
whiteel02,1933,12,23,USA,NC,Colerain,2010,11,16,USA,NC,Ahoskie,Elder,White,Elder Lafayette,165,71,R,R,1962,1962,white105,whiteel02
osinsda01,1933,11,17,USA,IL,Chicago,2013,9,13,USA,AZ,Sun City,Dan,Osinski,Daniel,190,73,R,R,1962,1970,osind101,osinsda01
brownpi01,1929,3,21,USA,NY,Peekskill,1997,6,3,USA,TX,Houston,Pidge,Browne,Prentice Almont,190,73,L,L,1962,1962,browp103,brownpi01
ranewme01,1938,5,10,USA,GA,Albany,2011,10,18,USA,GA,Valdosta,Merritt,Ranew,Merritt Thomas,170,71,L,R,1962,1969,ranem101,ranewme01
ellissa01,1941,2,11,USA,OH,Youngstown,2016,5,13,USA,FL,Temple Terrace,Sammy,Ellis,Samuel Joseph,175,73,L,R,1962,1969,ellis101,ellissa01
hickmji02,1937,5,10,USA,TN,Henning,2016,6,25,USA,TN,Jackson,Jim,Hickman,James Lucius,192,75,R,R,1962,1974,hickj103,hickmji02
kooncca01,1940,11,18,USA,NC,Fayetteville,1993,10,28,USA,NC,Winston-Salem,Cal,Koonce,Calvin Lee,185,73,R,R,1962,1971,koonc101,kooncca01
kanehro01,1934,4,1,USA,KS,Wichita,2004,12,14,USA,CA,Palm Springs,Rod,Kanehl,Roderick Edwin,180,73,R,R,1962,1964,kaner101,kanehro01
philldi01,1931,11,24,USA,WI,Racine,1998,3,29,CAN,BC,Burnaby,Dick,Phillips,Richard Eugene,180,72,L,R,1962,1966,phild103,philldi01
tillmbo01,1937,3,24,USA,TN,Nashville,2000,6,23,USA,TN,Gallatin,Bob,Tillman,John Robert,205,76,R,R,1962,1970,tillb101,tillmbo01
lamabja01,1936,10,3,USA,NY,Farmingdale,2007,12,21,USA,LA,Baton Rouge,Jack,Lamabe,John Alexander,198,73,R,R,1962,1968,lamaj101,lamabja01
quirkar01,1938,4,11,USA,RI,Providence,2014,11,22,USA,CT,Stonington,Art,Quirk,Arthur Lincoln,170,71,R,L,1962,1963,quira101,quirkar01
belinbo01,1936,12,7,USA,NY,New York,2001,11,23,USA,NV,Las Vegas,Bo,Belinsky,Robert,191,74,L,L,1962,1970,belib101,belinbo01
debusda01,1940,10,16,USA,MI,Detroit,2003,5,14,USA,NY,New York,Dave,DeBusschere,David Albert,225,78,R,R,1962,1963,debud101,debusda01
tothpa01,1935,6,30,USA,KY,McRoberts,1999,3,20,USA,CA,Anaheim,Paul,Toth,Paul Louis,175,73,R,R,1962,1964,tothp101,tothpa01
mcfaror01,1938,6,28,Cuba,,Oriente,2007,7,18,P.R.,,Ponce,Orlando,McFarlane,Orlando de Jesus,180,72,R,R,1962,1968,mcfao101,mcfaror01
martima01,1941,8,23,Cuba,La Habana,La Habana,2007,3,8,D.R.,Distrito Nacional,Santo Domingo,Marty,Martinez,Orlando,170,72,B,R,1962,1972,martm102,martima01
bennede01,1939,10,5,USA,CA,Oakland,2012,3,24,USA,OR,Klamath Falls,Dennis,Bennett,Dennis John,192,75,L,L,1962,1968,bennd101,bennede01
whitffr01,1938,1,7,USA,AL,Vandiver,2013,1,31,USA,AL,Gadsden,Fred,Whitfield,Fred Dwight,190,73,L,L,1962,1970,whitf103,whitffr01
goldypu01,1937,11,28,USA,NJ,Camden,2009,9,21,USA,CO,Denver,Purnal,Goldy,Purnal William,200,77,R,R,1962,1963,goldp101,goldypu01
davisro01,1941,10,21,USA,NC,Roanoke Rapids,1992,9,5,USA,TX,Houston,Ron,Davis,Ronald Everette,175,72,R,R,1962,1969,davir102,davisro01
burdefr01,1936,9,15,USA,GA,Moultrie,2010,6,1,USA,GA,Albany,Freddie,Burdette,Freddie Thomason,170,73,R,R,1962,1964,burdf101,burdefr01
butteto01,1938,4,8,USA,OH,Delaware,2016,3,31,USA,NC,Durham,Tom,Butters,Thomas Arden,195,74,R,R,1962,1965,buttt101,butteto01
kenwodi01,1941,4,1,USA,IA,Red Oak,2010,4,22,USA,MO,Kansas City,Dick,Kenworthy,Richard Lee,170,69,R,R,1962,1968,kenwd102,kenwodi01
plaskel01,1938,6,27,V.I.,St. Croix,Frederiksted,1998,11,2,V.I.,St. Croix,Christiansted,Elmo,Plaskett,Elmo Alexander,195,70,R,R,1962,1963,plase101,plaskel01
jenkija01,1942,12,22,USA,VA,Covington,2002,6,18,USA,FL,Tampa,Jack,Jenkins,Warren Washington,195,74,R,R,1962,1969,jenkj101,jenkija01
kirkped01,1944,10,8,USA,WA,Spokane,2010,11,15,USA,CA,Mission Viejo,Ed,Kirkpatrick,Edgar Leon,195,71,L,R,1962,1977,kirke102,kirkped01
ageeto01,1942,8,9,USA,AL,Magnolia,2001,1,22,USA,NY,New York,Tommie,Agee,Tommie Lee,195,71,R,R,1962,1973,ageet101,ageeto01
stargwi01,1940,3,6,USA,OK,Earlsboro,2001,4,9,USA,NC,Wilmington,Willie,Stargell,Wilver Dornel,188,74,L,L,1962,1982,starw101,stargwi01
faulbi01,1940,4,21,USA,OH,Cincinnati,2002,2,21,USA,OH,Cincinnati,Bill,Faul,William Alvan,184,70,R,R,1962,1970,faulb101,faulbi01
rolanji01,1942,12,14,USA,NC,Franklin,2010,3,6,USA,NC,Shelby,Jim,Roland,James Ivan,175,75,R,L,1962,1972,rolaj101,rolanji01
mcnalda01,1942,10,31,USA,MT,Billings,2002,12,1,USA,MT,Billings,Dave,McNally,David Arthur,185,71,R,L,1962,1975,mcnad102,mcnalda01
martihe02,1939,5,11,Cuba,,Las Villas,1999,12,,Cuba,,,Hector,Martinez,Rodolfo Hector,160,70,R,R,1962,1963,marth102,martihe02
weavefl01,1941,5,12,USA,TX,Ben Franklin,2008,11,17,USA,TX,Powderly,Floyd,Weaver,David Floyd,195,76,R,R,1962,1971,weavf101,weavefl01
dustabo01,1935,9,28,USA,NJ,Sayreville,2015,11,30,USA,FL,Lakeland,Bob,Dustal,Robert Andrew,172,72,R,R,1963,1963,dustb101,dustabo01
martito01,1940,3,18,Cuba,,Perico,1991,8,24,USA,FL,Miami,Tony,Martinez,Gabriel Antonio,165,70,R,R,1963,1966,martt101,martito01
rowedo01,1936,4,3,USA,CA,Brawley,2005,10,15,USA,CA,Newport Beach,Don,Rowe,Donald Howard,180,72,L,L,1963,1963,rowed101,rowedo01
zachach02,1944,2,19,USA,TN,Knoxville,2003,4,19,USA,TN,Knoxville,Chris,Zachary,William Christopher,200,74,L,R,1963,1973,zachc101,zachach02
lopezma01,1943,9,23,Cuba,La Habana,La Habana,2001,11,29,USA,FL,Hialeah,Marcelino,Lopez,Marcelino Pons,195,75,R,L,1963,1972,lopem101,lopezma01
narumbu01,1940,11,16,USA,PA,Philadelphia,2004,5,17,USA,FL,Clearwater,Buster,Narum,Leslie Ferdinand,194,73,R,R,1963,1967,narub101,narumbu01
roweke01,1933,12,31,USA,MI,Ferndale,2012,11,22,USA,GA,Dallas,Ken,Rowe,Kenneth Darrell,185,74,R,R,1963,1965,rowek101,roweke01
stephje01,1943,10,6,USA,MI,Detroit,2010,6,6,USA,CA,Anaheim,Jerry,Stephenson,Jerry Joseph,185,74,L,R,1963,1970,stepj103,stephje01
bearnla01,1941,9,11,USA,NY,New York,1999,12,31,USA,FL,Seminole,Larry,Bearnarth,Lawrence Donald,203,74,R,R,1963,1971,bearl101,bearnla01
gagliph01,1941,12,27,USA,TN,Memphis,2016,12,20,USA,MO,Hollister,Phil,Gagliano,Philip Joseph,180,73,R,R,1963,1974,gaglp101,gagliph01
batemjo01,1940,7,21,USA,OK,Fort Sill,1996,12,3,USA,OK,Sand Springs,John,Bateman,John Alvin,210,75,R,R,1963,1972,batej102,batemjo01
wardja01,1938,9,9,USA,MO,Brookfield,2012,2,24,USA,MT,Kalispell,Jay,Ward,John Francis,185,73,R,R,1963,1970,wardj103,wardja01
adlesda01,1943,7,15,USA,CA,Long Beach,2016,2,15,USA,CA,Long Beach,Dave,Adlesh,David George,187,72,R,R,1963,1968,adled101,adlesda01
willhni01,1941,1,27,USA,OK,Tulsa,2008,12,14,USA,UT,Alpine,Nick,Willhite,Jon Nicholas,190,74,L,L,1963,1967,willn101,willhni01
smithwi02,1939,2,11,USA,AL,Anniston,2006,1,16,USA,AL,Anniston,Willie,Smith,Willie,182,72,L,L,1963,1971,smitw102,smithwi02
brownga01,1939,5,2,USA,OH,Crestline,2013,9,27,USA,MI,Detroit,Gates,Brown,William James,220,71,L,R,1963,1975,browg101,brownga01
hartji01,1941,10,30,USA,NC,Hookerton,2016,5,19,USA,CA,Acampo,Jim Ray,Hart,James Ray,185,71,R,R,1963,1974,hartj102,hartji01
emeryca01,1937,6,28,USA,PA,Centre Hall,2010,11,28,USA,OK,Tulsa,Cal,Emery,Calvin Wayne,205,74,L,L,1963,1963,emerc101,emeryca01
smithdi02,1939,5,17,USA,OR,Lebanon,2012,2,19,USA,OR,Medford,Dick,Smith,Richard Arthur,205,74,R,R,1963,1965,smitd104,smithdi02
kochal01,1938,3,25,USA,AL,Decatur,2015,5,22,USA,AL,Prattville,Alan,Koch,Alan Goodman,195,76,R,R,1963,1964,kocha101,kochal01
willido02,1935,9,2,USA,CA,Los Angeles,1991,12,20,USA,CA,La Jolla,Don,Williams,Donald Reid,218,77,R,R,1963,1963,willd110,willido02
monteau01,1943,11,19,Cuba,,Caibarien,1990,11,10,Mexico,Coahuila,Ramos Arizpe,Aurelio,Monteagudo,Aurelio Faustino,180,71,R,R,1963,1973,monta103,monteau01
stewaji01,1939,6,11,USA,AL,Opelika,2012,11,24,USA,FL,Tampa,Jimmy,Stewart,James Franklin,165,72,B,R,1963,1973,stewj102,stewaji01
chancbo01,1940,9,10,USA,GA,Statesboro,2013,10,3,USA,WV,Charleston,Bob,Chance,Robert,215,74,L,R,1963,1969,chanb101,chancbo01
bowensa01,1938,3,23,USA,NC,Wilmington,2003,3,28,USA,NC,Wilmington,Sam,Bowens,Samuel Edward,188,73,R,R,1963,1969,bowes103,bowensa01
herbero01,1938,1,16,USA,CO,Denver,2000,1,20,USA,WA,Tacoma,Ron,Herbel,Ronald Samuel,195,73,R,R,1963,1971,herbr102,herbero01
vaughgl01,1944,2,16,USA,CA,Compton,2004,12,18,USA,TX,Houston,Glenn,Vaughan,Glenn Edward,170,71,B,R,1963,1963,vaugg101,vaughgl01
acklefr01,1937,4,10,USA,WI,Hayward,2002,5,22,USA,MN,Duluth,Fritz,Ackley,Florian Frederick,202,73,L,R,1963,1964,acklf101,acklefr01
beaucji01,1939,8,21,USA,OK,Vinita,2007,12,25,USA,GA,Union City,Jim,Beauchamp,James Edward,190,74,R,R,1963,1973,beauj101,beaucji01
bloombu01,1936,1,5,USA,OK,Oklahoma City,2011,12,21,USA,AR,Huntsville,Bud,Bloomfield,Clyde Stalcup,175,71,R,R,1963,1964,bloob101,bloombu01
rickeda01,1935,7,12,USA,PA,Pottstown,2008,7,13,USA,MO,St. Louis,Dave,Ricketts,David William,190,72,B,R,1963,1970,rickd102,rickeda01
hoernjo01,1936,11,12,USA,IA,Dubuque,1996,10,4,USA,MO,Hermann,Joe,Hoerner,Joseph Walter,200,73,R,L,1963,1977,hoerj101,hoernjo01
murreiv01,1943,4,24,Panama,Bocas del Toro,Almirante,2006,10,8,USA,FL,Stuart,Ivan,Murrell,Ivan Augustus,195,74,R,R,1963,1974,murri101,murreiv01
talbofr01,1941,6,28,USA,DC,Washington,2013,1,11,USA,VA,Falls Church,Fred,Talbot,Frederick Lealand,195,74,R,R,1963,1970,talbf101,talbofr01
queenme02,1942,3,26,USA,NY,Johnson City,2011,5,11,USA,CA,Morro Bay,Mel,Queen,Melvin Douglas,189,73,L,R,1964,1972,queem102,queenme02
handrve01,1936,11,27,CAN,PE,Charlottetown,2016,11,2,CAN,PE,Charlottetown,Vern,Handrahan,James Vernon,185,74,L,R,1964,1966,handv101,handrve01
kelledi01,1940,1,8,USA,MA,Brighton,1991,12,11,USA,CA,Northridge,Dick,Kelley,Richard Anthony,174,71,R,L,1964,1971,kelld102,kelledi01
conigto01,1945,1,7,USA,MA,Revere,1990,2,24,USA,MA,Salem,Tony,Conigliaro,Anthony Richard,185,75,R,R,1964,1975,conit101,conigto01
mikkepe01,1939,10,25,USA,NY,Staten Island,2006,11,29,USA,WA,Mabton,Pete,Mikkelsen,Peter James,210,74,R,R,1964,1972,mikkp101,mikkepe01
brumlmi01,1938,7,10,USA,OK,Granite,2016,8,8,USA,TX,Grapevine,Mike,Brumley,Tony Mike,195,70,L,R,1964,1966,brumm101,brumlmi01
connoed02,1939,12,3,USA,NY,Brooklyn,1998,7,1,USA,CT,New Canaan,Ed,Connolly,Edward Joseph,190,73,L,L,1964,1967,conne102,connoed02
williwa02,1943,12,19,USA,TX,Brownwood,2016,1,23,USA,TX,Abilene,Walt,Williams,Walter Allen,165,66,R,R,1964,1975,willw103,williwa02
mccoobi01,1944,7,14,USA,IN,Batesville,2014,6,8,USA,FL,Summerfield,Billy,McCool,William John,195,74,R,L,1964,1970,mccob105,mccoobi01
kelleto01,1944,1,5,USA,CT,Manchester,2015,9,25,USA,SC,Myrtle Beach,Tom,Kelley,Thomas Henry,190,72,R,R,1964,1973,kellt102,kelleto01
whitbbi01,1943,7,29,USA,VA,Crewe,2016,3,12,USA,NC,Huntersville,Bill,Whitby,William Edward,190,73,R,R,1964,1964,whitb108,whitbbi01
bakenda01,1945,3,5,USA,OH,Columbus,2014,7,30,USA,OH,Galena,Dave,Bakenhaster,David Lee,168,70,R,R,1964,1964,baked103,bakenda01
salmoch01,1940,12,3,Panama,Colon,Colon,2000,9,17,Panama,Bocas del Toro,Almirante,Chico,Salmon,Rutherford Eduardo,160,70,R,R,1964,1972,salmc101,salmoch01
johnsal01,1942,12,7,USA,AR,Helena,2015,2,28,USA,MI,Detroit,Alex,Johnson,Alexander,205,72,R,R,1964,1976,johna104,johnsal01
hoffmjo01,1943,10,31,USA,SD,Aberdeen,2001,12,27,USA,WA,Seattle,John,Hoffman,John Edward,190,72,L,R,1964,1965,hoffj104,hoffmjo01
kelsobi01,1940,2,19,USA,MO,Kansas City,2009,5,11,USA,MO,North Kansas City,Bill,Kelso,William Eugene,215,76,R,R,1964,1968,kelsb101,kelsobi01
bertafr01,1944,4,14,USA,CA,San Francisco,2010,3,3,USA,CA,Santa Rosa,Frank,Bertaina,Frank Louis,177,71,L,L,1964,1970,bertf101,bertafr01
ritchja01,1936,11,20,USA,NC,Salisbury,2016,1,5,USA,NC,Salisbury,Jay,Ritchie,Jay Seay,175,76,R,R,1964,1968,ritcj101,ritchja01
blairpa01,1944,2,1,USA,OK,Cushing,2013,12,26,USA,MD,Baltimore,Paul,Blair,Paul L. D.,168,72,R,R,1964,1980,blaip101,blairpa01
heganmi01,1942,7,21,USA,OH,Cleveland,2013,12,25,USA,SC,Hilton Head,Mike,Hegan,James Michael,188,73,L,L,1964,1977,hegam101,heganmi01
crawfwi01,1946,9,7,USA,CA,Los Angeles,2004,8,27,USA,CA,Los Angeles,Willie,Crawford,Willie Murphy,197,73,L,L,1964,1977,craww101,crawfwi01
purdijo01,1942,7,16,USA,OH,Lynx,2010,3,28,USA,SC,Charleston,John,Purdin,John Nolan,185,74,R,R,1964,1969,purdj101,purdijo01
suklaed01,1943,3,3,USA,CA,Long Beach,2015,9,24,USA,CA,Irvine,Ed,Sukla,Edward Anthony,170,71,R,R,1964,1966,sukle101,suklaed01
bosweda01,1945,1,20,USA,MD,Baltimore,2012,6,11,USA,MD,Joppa,Dave,Boswell,David Wilson,185,75,R,R,1964,1971,boswd101,bosweda01
mayje01,1943,12,14,USA,VA,Staunton,1996,6,30,USA,VA,Swoope,Jerry,May,Jerry Lee,190,74,R,R,1964,1973,may-j101,mayje01
northji01,1939,11,24,USA,MI,Breckenridge,2011,6,8,USA,MI,Grand Blanc,Jim,Northrup,James Thomas,190,75,L,R,1964,1975,nortj101,northji01
braunjo01,1939,12,26,USA,WI,Madison,2011,6,10,USA,CA,Oceanside,John,Braun,John Paul,218,77,R,R,1964,1964,brauj101,braunjo01
tovarce01,1940,7,3,Venezuela,Distrito Federal,Caracas,1994,7,14,Venezuela,Distrito Federal,Caracas,Cesar,Tovar,Cesar Leonardo,155,69,R,R,1965,1976,tovac101,tovarce01
blefacu01,1943,7,5,USA,NY,Brooklyn,2001,1,28,USA,FL,Pompano Beach,Curt,Blefary,Curtis Leroy,195,74,L,R,1965,1972,blefc101,blefacu01
napolda01,1942,1,11,USA,PA,Claysburg,2003,4,26,USA,NJ,Trenton,Danny,Napoleon,Daniel,190,71,R,R,1965,1966,napod101,napolda01
mcgratu01,1944,8,30,USA,CA,Martinez,2004,1,5,USA,TN,Brentwood,Tug,McGraw,Frank Edwin,170,72,R,L,1965,1984,mcgrt001,mcgratu01
brilene01,1943,8,5,USA,CA,Dorris,2005,2,13,USA,FL,Orlando,Nelson,Briles,Nelson Kelley,195,71,R,R,1965,1978,briln101,brilene01
hunteca01,1946,4,8,USA,NC,Hertford,1999,9,9,USA,NC,Hertford,Catfish,Hunter,James Augustus,190,72,R,R,1965,1979,huntj101,hunteca01
dennido01,1942,3,3,USA,KS,Uniontown,2007,3,22,USA,KS,Fort Scott,Don,Dennis,Donald Ray,190,74,R,R,1965,1966,dennd101,dennido01
rosarsa01,1939,7,25,P.R.,,Guayanilla,2013,9,6,P.R.,,Guayanilla,Santiago,Rosario,Santiago,165,71,L,L,1965,1965,rosas101,rosarsa01
lejohdo01,1934,5,13,USA,PA,Daisytown,2005,2,25,USA,PA,California,Don,LeJohn,Donald Everett,175,70,R,R,1965,1965,lejod101,lejohdo01
brennji02,1941,2,13,USA,CA,San Diego,1994,3,10,USA,MS,Pearl,Jim,Brenneman,James Leroy,180,74,R,R,1965,1965,brenj101,brennji02
davidte01,1939,10,4,USA,NV,Las Vegas,2006,9,1,USA,AZ,Bullhead City,Ted,Davidson,Thomas Eugene,192,72,R,L,1965,1968,davit102,davidte01
